Month,usg_apt,fg_apt,carrier,Total
7,ATL,LHR,DL,27294
7,SEA,LHR,BA,27163
7,LAX,PTY,CM,26993
7,LAX,DXB,EK,26985
7,LAX,SIN,SQ,26961
7,SJU,PUJ,B6,26947
7,JFK,ZRH,LX,26880
7,FLL,KIN,B6,26788
7,HNL,HND,JL,26657
7,JFK,MUC,LH,26616
7,DEN,YVR,UA,26604
7,LAX,HND,AA,26541
7,DFW,CDG,AA,26497
7,JFK,FCO,AA,26323
7,DFW,YVR,AA,26247
7,IAH,MEX,AM,26173
7,JFK,HND,JL,26099
7,EWR,LIS,TP,26066
7,MIA,MGA,TA,25858
7,LAX,SYD,QF,25763
7,DFW,LHR,BA,25756
7,JFK,ICN,OZ,25747
7,FLL,MBJ,B6,25709
7,ORD,LHR,BA,25502
7,SFO,TPE,CI,25376
7,IAH,IST,TK,25272
7,SFO,YYC,WS,25123
7,IAH,SJD,UA,25048
7,MIA,LHR,BA,24961
7,JFK,SAL,TA,24889
7,EWR,YYZ,YX,24783
7,SFO,DXB,EK,24730
7,BOS,ZRH,LX,24699
7,SEA,KEF,FI,24523
7,ORD,YYZ,UA,24194
7,IAH,DXB,EK,24171
7,EWR,DUB,UA,24144
7,IAD,PTY,CM,24102
7,ORD,WAW,LO,24085
7,EWR,YYZ,QK,23979
7,SPN,ICN,7C,23898
7,LAX,AKL,NZ,23643
7,SFO,YUL,AC,23624
7,LAX,HND,NH,23461
7,SFO,SIN,SQ,23416
7,PHL,CUN,AA,23332
7,DFW,CUN,NK,23325
7,SJU,SDQ,B6,23322
7,BOS,MUC,LH,23205
7,EWR,PUJ,UA,23146
7,BWI,MBJ,WN,23075
7,OAK,GDL,Y4,22837
7,MIA,LIS,TP,22811
7,IAH,LHR,BA,22704
7,FLL,YUL,RV,22615
7,EWR,ORY,BF,22539
7,CLT,NAS,AA,22362
7,IAH,BZE,UA,22325
7,CLT,PLS,AA,22160
7,ATL,AMS,KL,22110
7,JFK,KEF,FI,22062
7,IAH,LIR,UA,21991
7,MIA,BOG,AA,21965
7,EWR,TLV,LY,21949
7,GUM,NRT,UA,21875
7,JFK,BCN,IB,21814
7,MIA,CDG,AF,21760
7,SJC,GDL,Y4,21724
7,IAD,ADD,ET,21659
7,SFO,MNL,PR,21513
7,FLL,YYZ,RV,21463
7,LGA,YYZ,9E,21442
7,PHL,MBJ,AA,21294
7,PHX,YYC,WS,21285
7,SFO,CUN,UA,21258
7,ORD,AMM,RJ,21152
7,LAX,PVR,AS,21131
7,ORD,CUN,UA,21095
7,SEA,YVR,QK,21084
7,MIA,EZE,AR,21071
7,BOS,AUA,B6,21061
7,EWR,MBJ,UA,21055
7,ORD,AUH,EY,21039
7,BWI,CUN,WN,21037
7,DTW,CUN,DL,20988
7,SEA,DOH,QR,20858
7,DTW,LHR,DL,20854
7,IAD,DOH,QR,20841
7,FLL,SJO,NK,20837
7,SFO,FRA,LH,20831
7,IAD,CUN,UA,20812
7,IAH,FRA,LH,20792
7,EWR,AUA,UA,20738
7,FLL,SDQ,NK,20704
7,SFO,MEX,UA,20690
7,ATL,ICN,KE,20620
7,ORD,DOH,QR,20576
7,LAX,GDL,VB,20561
7,PHL,DOH,QR,20528
7,LAX,SJD,DL,20504
7,SFO,TPE,UA,20501
7,MIA,DOH,QR,20495
7,SEA,TPE,BR,20478
7,MIA,AUA,AA,20436
7,EWR,FRA,LH,20435
7,MIA,LIR,AA,20433
7,FLL,HAV,WN,20385
7,EWR,SJO,UA,20312
7,ATL,YUL,DL,20302
7,MIA,PLS,AA,20300
7,SFO,SAL,TA,20289
7,MIA,BGI,AA,20252
7,LAX,YVR,WS,20228
7,SFO,HKG,UA,20182
7,ORD,MEX,Y4,20180
7,MIA,SAL,AA,20143
7,BOS,STI,B6,20118
7,SFO,ICN,KE,20109
7,SFO,NRT,UA,20079
7,BOS,DXB,EK,20076
7,DFW,QRO,AA,20071
7,MIA,SAP,AA,20055
7,ATL,ATH,DL,20052
7,DFW,BJX,AA,20041
7,IAD,DUB,EI,20010
7,ORD,YYZ,QK,19998
7,ORD,CUN,AA,19948
7,MIA,CLO,AA,19898
7,BOS,SDQ,B6,19894
7,ATL,LIM,DL,19888
7,MIA,XPL,AA,19876
7,JFK,TPE,BR,19856
7,JFK,LIM,LP,19820
7,EWR,YVR,AC,19803
7,MIA,FRA,LH,19786
7,JFK,GYE,B6,19778
7,IAH,CUN,NK,19710
7,MIA,MDE,AA,19709
7,DFW,DOH,QR,19672
7,MIA,CUR,AA,19668
7,LAS,YYZ,RV,19667
7,MIA,STI,AA,19662
7,DEN,YYC,UA,19641
7,IAH,PTY,UA,19613
7,IAH,TPE,BR,19601
7,ORD,YVR,UA,19586
7,MIA,UIO,AA,19584
7,DFW,YYC,AA,19539
7,MIA,CTG,AA,19463
7,DFW,MBJ,AA,19448
7,IAD,VIE,OS,19432
7,MSP,YVR,DL,19412
7,ORD,TPE,BR,19405
7,PHX,SJD,AA,19362
7,EWR,ATH,EK,19361
7,MIA,GYE,AA,19339
7,ORD,DXB,EK,19319
7,EWR,NAP,UA,19313
7,ATL,DOH,QR,19301
7,IAD,BRU,UA,19288
7,ATL,DUB,DL,19215
7,CLT,AUA,AA,19166
7,ORD,VIE,OS,19140
7,EWR,BRU,UA,19137
7,DEN,CUN,WN,19082
7,IAH,DOH,QR,19076
7,MIA,MAD,UX,19062
7,SEA,DXB,EK,18928
7,IAH,SAP,UA,18884
7,MIA,LHR,VS,18826
7,SFO,DOH,QR,18819
7,LAX,DOH,QR,18803
7,BOS,LIS,TP,18781
7,SAN,LHR,BA,18763
7,SEA,ICN,OZ,18744
7,EWR,ATH,UA,18708
7,IAD,SAL,AV,18702
7,MCO,YYZ,WS,18693
7,MIA,MDE,AV,18670
7,ORD,GRU,UA,18655
7,SFO,TLV,UA,18591
7,SFO,DEL,AI,18516
7,LAS,LHR,BA,18481
7,JFK,BGI,B6,18449
7,MIA,ZRH,LX,18425
7,LAX,GDL,AM,18395
7,LAX,FCO,AZ,18354
7,JFK,NAS,B6,18327
7,SFO,ICN,OZ,18325
7,IAH,BOG,UA,18321
7,FLL,PUJ,B6,18291
7,ORD,KEF,FI,18289
7,LAX,HND,UA,18287
7,SFO,YVR,AC,18196
7,FLL,VCP,AD,18180
7,ORD,HND,UA,18167
7,IAD,KEF,FI,18158
7,IAH,YVR,UA,18116
7,ORD,FCO,UA,18073
7,FLL,CUN,NK,18063
7,JFK,DEL,AI,18057
7,ORD,BRU,UA,17931
7,AUS,LHR,BA,17902
7,LAX,ORY,BF,17859
7,JFK,POP,B6,17858
7,ORD,DEL,AI,17814
7,SFO,AMS,KL,17764
7,JFK,LGW,Z0,17763
7,LAX,YYZ,WS,17749
7,SFO,SYD,UA,17740
7,DEN,MEX,AM,17736
7,ATL,TLV,DL,17697
7,EWR,VIE,OS,17691
7,LAX,DUB,EI,17679
7,ORD,LHR,UA,17659
7,EWR,BOG,UA,17610
7,SAN,YYZ,AC,17575
7,JFK,KWI,KU,17568
7,SJU,PTY,CM,17564
7,FLL,CUN,B6,17550
7,EWR,EDI,UA,17546
7,SFO,HKG,CX,17536
7,HOU,SJD,WN,17523
7,ONT,TPE,CI,17488
7,IAH,CDG,AF,17427
7,LAS,MEX,AM,17391
7,LAX,NAN,FJ,17378
7,JFK,GRU,JJ,17321
7,ORD,AMS,KL,17254
7,EWR,NAS,UA,17239
7,SFO,SJD,UA,17222
7,JFK,POS,B6,17221
7,ATL,CUN,F9,17213
7,LAX,LGW,Z0,17168
7,EWR,LIS,UA,17152
7,DTW,ICN,DL,17145
7,BWI,CUN,NK,17118
7,LAX,TPE,JX,17082
7,MCO,SDQ,NK,17070
7,JFK,FCO,N0,17051
7,LGA,YYZ,YX,17044
7,IAH,MTY,VB,17009
7,JFK,CDG,N0,16992
7,SEA,YYC,WS,16978
7,SEA,MEX,AM,16952
7,DTW,CDG,AF,16930
7,MCO,VCP,AD,16923
7,DTW,FRA,LH,16915
7,LAX,MUC,LH,16911
7,LGA,YYZ,QK,16835
7,MIA,MGA,AA,16835
7,DEN,MUC,LH,16782
7,DFW,DXB,EK,16782
7,JFK,HND,NH,16776
7,MIA,PUJ,GCA,16751
7,FLL,NAS,B6,16725
7,IAD,AMS,KL,16706
7,JFK,MDE,AV,16692
7,DFW,CDG,AF,16669
7,ATL,ICN,DL,16617
7,DFW,IST,TK,16606
7,JFK,MAN,VS,16584
7,JFK,FRA,DE,16537
7,JFK,LIS,TP,16532
7,DEN,FRA,LH,16508
7,MSP,ICN,DL,16503
7,SEA,IST,TK,16489
7,MIA,DXB,EK,16479
7,BOS,DOH,QR,16449
7,LAX,NRT,ZG,16422
7,SJU,PUJ,09Q,16416
7,SFO,DUB,EI,16412
7,TPA,LGW,BA,16408
7,BOS,IST,TK,16406
7,SFO,HND,UA,16406
7,BOS,MAD,IB,16404
7,IAD,SAL,TA,16403
7,MSP,YYC,DL,16402
7,SFO,ORY,BF,16401
7,SEA,ICN,KE,16385
7,IAH,NAS,UA,16355
7,JFK,CAI,MS,16341
7,SEA,ICN,DL,16320
7,LAX,ZRH,LX,16314
7,MCO,BOG,AV,16291
7,IAD,CPH,SK,16260
7,LAS,YVR,WS,16223
7,MCO,MBJ,B6,16213
7,DFW,MAD,AA,16194
7,BOS,YTZ,PD,16172
7,EWR,IST,TK,16170
7,DFW,GRU,AA,16166
7,ORD,FCO,AA,16161
7,MIA,SNU,AA,16159
7,ATL,SCL,DL,16154
7,PHX,SJD,WN,16147
7,ATL,JNB,DL,16129
7,JFK,DOH,AA,16102
7,ATL,IST,TK,16099
7,SFO,ZRH,LX,16083
7,PHL,LHR,BA,16064
7,EWR,SDQ,B6,16041
7,PHL,LIS,AA,16024
7,ORD,MAD,IB,16013
7,FAT,GDL,Y4,16010
7,DTW,CDG,DL,16008
7,LAX,HND,DL,15983
7,CLT,YYZ,OH,15961
7,EWR,BCN,UA,15928
7,LAX,CDG,DL,15893
7,SFO,MUC,LH,15880
7,DEN,YYZ,UA,15863
7,ORD,YYC,UA,15844
7,LAS,YVR,AC,15824
7,IAH,FRA,UA,15819
7,IAD,MUC,UA,15817
7,DFW,ICN,AA,15816
7,IAD,SAL,N3,15816
7,DFW,DUB,AA,15812
7,JFK,ATH,AA,15798
7,EWR,MUC,LH,15787
7,LAS,YYZ,WS,15782
7,JFK,TLV,DL,15766
7,HNL,HND,HA,15752
7,HNL,ICN,KE,15746
7,LAX,SYD,DL,15745
7,IAH,YYC,WS,15680
7,SFO,MUC,UA,15660
7,IAH,NRT,UA,15646
7,MCO,LGW,Z0,15646
7,LAS,GDL,Y4,15615
7,JFK,HEL,AY,15542
7,LAX,CPH,SK,15489
7,BOS,CDG,DL,15485
7,ATL,BCN,DL,15427
7,PDX,AMS,DL,15416
7,EWR,MXP,UA,15415
7,ATL,HND,DL,15398
7,MIA,YUL,RV,15395
7,SEA,HND,DL,15390
7,ORD,ICN,KE,15362
7,IAH,AKL,NZ,15360
7,IAH,YYC,UA,15328
7,IAH,EZE,UA,15318
7,BOS,ICN,KE,15309
7,MIA,FCO,AZ,15309
7,ORD,CDG,AF,15308
7,SEA,FRA,DE,15280
7,IAH,YYZ,AC,15278
7,LAX,NRT,SQ,15269
7,CLT,FCO,AA,15267
7,IAD,BCN,UA,15250
7,JFK,GRU,AA,15224
7,SMF,GDL,Y4,15201
7,IAD,MUC,LH,15198
7,SEA,CDG,AF,15194
7,EWR,CDG,AF,15176
7,EWR,STI,B6,15171
7,LGA,YUL,QK,15123
7,SEA,FRA,LH,15095
7,DEN,LHR,BA,15086
7,LAX,SYD,AA,15080
7,LGA,YUL,AC,15073
7,MSP,YWG,DL,15070
7,SEA,CDG,DL,15069
7,DFW,YYZ,AA,15063
7,MCO,CUN,NK,15057
7,ATL,YYZ,QK,15037
7,CLT,DUB,AA,15035
7,IAH,MUC,UA,15025
7,IAD,ICN,KE,15023
7,LAX,MAD,IB,15019
7,FLL,XPL,NK,15011
7,BOS,FCO,DL,14998
7,MIA,YYZ,AA,14988
7,DEN,KEF,FI,14980
7,MCO,SDQ,B6,14907
7,SFO,ZRH,UA,14905
7,EWR,AMS,UA,14897
7,PHX,PVR,AA,14894
7,IAD,HND,UA,14874
7,SFO,CDG,UA,14837
7,JFK,EZE,AA,14826
7,CLT,FRA,AA,14794
7,IAH,GRU,UA,14788
7,DTW,HND,DL,14777
7,JFK,MXP,AA,14753
7,SFO,KIX,UA,14751
7,DEN,YYZ,AC,14750
7,JFK,BOM,AI,14714
7,LAX,LHR,DL,14708
7,DFW,MAD,IB,14700
7,IAD,FCO,UA,14678
7,JFK,BCN,AA,14674
7,JFK,MAD,AA,14665
7,EWR,HND,UA,14648
7,SEA,YYZ,AC,14646
7,CLT,MAD,AA,14644
7,EWR,OSL,SK,14602
7,DFW,SLP,AA,14598
7,SLC,LHR,DL,14589
7,JFK,BRU,SN,14499
7,MIA,YYZ,AC,14489
7,MCO,FRA,4Y,14483
7,LAX,SAL,N3,14463
7,MIA,PTY,AA,14460
7,IAD,LHR,VS,14444
7,JFK,TLV,AA,14425
7,EWR,VCE,UA,14417
7,PHX,LHR,BA,14399
7,SFO,FCO,UA,14387
7,SJU,BOG,AV,14366
7,IAD,ATH,UA,14360
7,SLC,AMS,DL,14342
7,JFK,LHR,B6,14322
7,LGA,YUL,9E,14303
7,ATL,LHR,BA,14291
7,EWR,CPH,SK,14288
7,ATL,LHR,VS,14287
7,SEA,LHR,DL,14276
7,EWR,MEX,UA,14274
7,DFW,YYZ,AC,14260
7,SAT,MTY,VB,14257
7,JFK,AMM,RJ,14250
7,PHL,FCO,AA,14237
7,BOS,LHR,VS,14212
7,DTW,FCO,DL,14207
7,EWR,NRT,UA,14188
7,CLT,CDG,AA,14174
7,JFK,BEG,JU,14158
7,DFW,FRA,LH,14117
7,ATL,MAN,VS,14104
7,IAD,LGW,Z0,14102
7,EWR,DXB,UA,14098
7,IAH,GDL,UA,14072
7,ORD,BCN,UA,14069
7,EWR,GRU,UA,14060
7,MIA,GCM,AA,14036
7,CLT,MUC,AA,14031
7,DFW,GUA,AA,14019
7,LAS,LHR,VS,14019
7,LAX,MEX,Y4,14008
7,SEA,LHR,VS,14008
7,JFK,NBO,KQ,14005
7,JFK,CDG,AA,14000
7,MIA,HAV,DL,13969
7,DFW,SJO,AA,13955
7,ORD,CDG,UA,13947
7,ONT,GDL,Y4,13936
7,ORD,ATH,AA,13930
7,SFO,CPH,SK,13926
7,DFW,OAX,AA,13915
7,PDX,LHR,BA,13905
7,ORD,GDL,Y4,13903
7,CLT,MUC,LH,13901
7,SLC,CDG,DL,13895
7,RDU,LHR,AA,13869
7,DEN,NRT,UA,13866
7,IAH,AMS,KL,13841
7,BWI,PUJ,WN,13839
7,MIA,MAD,AA,13824
7,ATL,YYC,WS,13812
7,DFW,MTY,AA,13806
7,EWR,JNB,UA,13753
7,DCA,YYZ,QK,13732
7,IAH,MTY,UA,13726
7,BOS,LHR,AA,13716
7,FLL,GUA,NK,13698
7,BOS,LHR,DL,13692
7,JFK,DEL,AA,13676
7,DEN,CUN,F9,13651
7,MIA,BOG,LA,13648
7,ORD,MUC,UA,13536
7,LAX,BOG,AV,13529
7,JFK,GRU,DL,13525
7,IAH,MBJ,UA,13512
7,LAX,WAW,LO,13512
7,LAS,YEG,WS,13504
7,MCO,DXB,EK,13497
7,ORD,MXP,UA,13496
7,JFK,SCL,LA,13474
7,EWR,PTY,UA,13392
7,JFK,MAD,UX,13382
7,JFK,PLS,B6,13380
7,PHL,ATH,AA,13373
7,IAD,GRU,UA,13346
7,LAX,HND,JL,13346
7,DFW,NRT,AA,13308
7,HNL,HND,NH,13283
7,IAD,LIS,TP,13278
7,ORD,ADD,ET,13277
7,HNL,KIX,HA,13267
7,BOS,FCO,AZ,13252
7,MIA,GIG,AA,13249
7,ORD,DUB,AA,13249
7,GUM,ICN,KE,13245
7,JFK,GVA,LX,13234
7,MCO,CUN,B6,13233
7,JFK,MXP,AZ,13211
7,LAX,YVR,UA,13181
7,DFW,HND,JL,13155
7,LAX,LIM,LA,13154
7,SFO,HND,JL,13127
7,LAX,VIE,OS,13118
7,DFW,HND,AA,13032
7,ATL,SJO,DL,13031
